,0,1
1873,56355,0
1874,73865,2
1875,40273,5
1876,78428,1
1877,52223,0
1878,23209,1
1879,45614,1
1880,66699,5
1881,61679,8
1882,49511,6
1883,63479,9
1884,59726,7
1885,93146,5
1886,97280,2
1887,57469,3
1888,36220,0
1889,78878,1
1890,20824,1
1891,79283,1
1892,38213,4
1893,26302,5
1894,74969,2
1895,89849,2
1896,31721,8
1897,26260,4
1898,72388,4
1899,57430,9
1900,34250,7
1901,69163,0
1902,25798,5
1903,58200,5
1904,90791,1
1905,68553,5
1906,49073,1
1907,88095,1
1908,56865,9
1909,86688,4
1910,78465,1
1911,94659,4
1912,57374,1
1913,87983,9
1914,65822,4
1915,63787,5
1916,84206,5
1917,35209,5
1918,49127,8
1919,42632,4
1920,54698,1
1921,75902,5
1922,61989,1
1923,93856,5
1924,55965,5
1925,65346,5
1926,72911,5
1927,90221,4
1928,71094,5
1929,90172,1
1930,87434,5
1931,72866,5
1932,42495,5
1933,77079,5
1934,74192,5
1935,49148,5
1936,75632,1
1937,56230,4
1938,32191,1
1939,22477,2
1940,69807,4
1941,53545,7
1942,67953,5
1943,74279,5
1944,75059,8
1945,65909,0
1946,22257,1
1947,21889,5
1948,26097,3
1949,37038,1
1950,86903,8
1951,34880,5
1952,54727,2
1953,38847,5
1954,25505,5
1955,97567,2
1956,79568,5
1957,44227,1
1958,65036,5
1959,68386,5
1960,82900,9
1961,76897,6
1962,59220,5
1963,70420,6
1964,78769,2
1965,37769,1
1966,64413,4
1967,89323,4
1968,63069,2
1969,56340,7
1970,39609,8
1971,46442,0
1972,98638,1
1973,61318,4
1974,80411,4
1975,28329,1
1976,44265,9
1977,26224,8
1978,36950,0
1979,60008,0
1980,43554,5
1981,99212,5
1982,71273,4
1983,38184,5
1984,42133,5
1985,41803,7
1986,25649,5
1987,79694,1
1988,54438,5
1989,45754,1
1990,57067,4
1991,47269,4
1992,97179,1
1993,45440,0
1994,59349,5
1995,29995,4
1996,54452,5
1997,24512,4
1998,35788,5
1999,50510,8
2000,75725,5
2001,99807,5
2002,92270,1
2003,70773,4
2004,21690,5
2005,48138,5
2006,41369,5
2007,60349,5
2008,72996,5
2009,59056,4
2010,70990,2
2011,84937,2
2012,46396,5
2013,60768,0
2014,56671,1
2015,50796,0
2016,61926,6
2017,86301,5
2018,90806,1
2019,68023,5
2020,54363,0
2021,58811,1
2022,78824,1
2023,54902,5
2024,45161,5
2025,30904,1
2026,35728,2
2027,86587,6
2028,76616,5
2029,62113,2
2030,80179,4
2031,35223,9
2032,58632,0
2033,57176,5
2034,49236,5
2035,21858,5
2036,41236,5
2037,37093,1
2038,20391,8
2039,67477,1
2040,43645,5
2041,82775,0
2042,82779,1
2043,80884,1
2044,35844,6
2045,69974,5
2046,49078,5
2047,94134,5
2048,97645,8
2049,36375,2
2050,69714,5
2051,52822,2
2052,25973,8
2053,82495,7
2054,65939,1
2055,60288,5
2056,68324,7
2057,85893,5
2058,21346,5
2059,87322,8
2060,60025,5
2061,40930,2
2062,83148,5
2063,23026,1
2064,28591,8
2065,59438,5
2066,68330,0
2067,48247,1
2068,24743,7
2069,50531,1
2070,52508,1
2071,36358,0
2072,65289,5
2073,49286,5
2074,75512,5
2075,32622,1
2076,90550,5
2077,45097,5
2078,48540,2
2079,70076,5
2080,52915,1
2081,39917,1
2082,97580,1
2083,55104,1
2084,72461,5
2085,48937,0
2086,73765,5
2087,32122,4
2088,29708,0
2089,22141,1
2090,28778,0
2091,52930,5
2092,73898,1
2093,79262,2
2094,80970,2
2095,61565,8
2096,79211,9
2097,24564,7
2098,49371,1
2099,81038,7
2100,85713,1
2101,26116,8
2102,98188,1
2103,68940,1
2104,60918,1
2105,26739,5
2106,90929,5
2107,36985,1
2108,94607,2
2109,36841,5
2110,55209,1
2111,74598,1
2112,23495,5
2113,89988,8
2114,24877,0
2115,20879,2
2116,48894,2
2117,90993,5
2118,34652,5
2119,25261,5
2120,51369,5
2121,86837,0
2122,80000,1
2123,97735,8
2124,37538,4
2125,94979,3
2126,96660,4
2127,61015,1
2128,95139,1
2129,81562,5
2130,70432,0
2131,91379,8
2132,52851,5
2133,28358,1
2134,92475,0
2135,82691,1
2136,63745,5
2137,88579,0
2138,98640,0
2139,36993,0
2140,81115,5
2141,51487,9
2142,62701,2
2143,80257,6
2144,41363,0
2145,90444,5
2146,38392,1
2147,78574,1
2148,79760,4
2149,91703,1
2150,76177,1
2151,80192,7
2152,44807,5
2153,59580,1
2154,98273,5
2155,53517,5
2156,66205,2
2157,74749,3
2158,56891,8
2159,67295,5
2160,72826,5
2161,79406,5
2162,78488,5
2163,92167,5
2164,38517,8
2165,51161,9
2166,34826,8
2167,52989,1
2168,62170,2
2169,66636,0
2170,93990,6
2171,83630,0
2172,62352,2
2173,53060,6
2174,28750,4
2175,29514,5
2176,20449,8
2177,77764,0
2178,44092,5
2179,32627,5
2180,26438,5
2181,42916,2
2182,62407,5
2183,69443,1
2184,34286,0
2185,38890,8
2186,38885,2
2187,29538,5
2188,38274,7
2189,24336,0
2190,24133,5
2191,54259,5
2192,33107,1
2193,62398,5
2194,27017,2
2195,45265,1
2196,67737,5
2197,49477,1
2198,39357,0
2199,93068,1
2200,78211,0
2201,61818,5
2202,72242,5
2203,95004,7
2204,96958,5
2205,78776,0
2206,71535,1
2207,33748,4
2208,31285,1
2209,99778,4
2210,78286,7
2211,97385,0
2212,53763,1
2213,40245,3
2214,37311,5
2215,39765,1
2216,98505,1
2217,62698,2
2218,31752,5
2219,69850,1
2220,79583,2
2221,22536,4
2222,33097,5
2223,77247,8
2224,91687,2
2225,29677,1
2226,53961,4
2227,84642,2
2228,54859,5
2229,85266,7
2230,44720,5
2231,87931,4
2232,25306,1
2233,37257,4
2234,53511,7
2235,30731,5
2236,43178,5
2237,94591,1
2238,62479,5
2239,24810,6
2240,81635,5
2241,43221,5
2242,46243,5
2243,90471,4
2244,82364,5
2245,48331,3
2246,32468,4
2247,57042,5
2248,63004,4
2249,97555,2
2250,24018,8
2251,57934,0
2252,43435,2
2253,22209,1
2254,91052,8
2255,29918,1
2256,68988,4
2257,23002,4
2258,99692,8
2259,58134,1
2260,55797,1
2261,87897,1
2262,80639,4
2263,51135,5
2264,28139,5
2265,38482,9
2266,32576,2
2267,94423,4
2268,73321,1
2269,24367,1
2270,77726,2
2271,67063,1
2272,54417,4
2273,88369,1
2274,25435,9
2275,64098,5
2276,66335,5
2277,26176,5
2278,60855,5
2279,75523,2
2280,89893,4
2281,92929,8
2282,94919,0
2283,38275,6
2284,42853,5
2285,72900,7
2286,26065,8
2287,42447,1
2288,92659,4
2289,44179,1
2290,93016,1
2291,20166,5
2292,30988,4
2293,68419,8
2294,78330,4
2295,83596,1
2296,58067,0
2297,25166,5
2298,37731,4
2299,25734,5
2300,41633,5
2301,65037,4
2302,34496,5
2303,27328,5
2304,83766,7
2305,61275,9
2306,33726,6
2307,32953,1
2308,55920,1
2309,73936,5
2310,76009,2
2311,40945,5
2312,47344,1
2313,84833,0
2314,37648,5
2315,62886,2
2316,93647,5
2317,92310,1
2318,33384,5
2319,39075,1
2320,23190,5
2321,21470,5
2322,75918,7
2323,69105,8
2324,97986,2
2325,91466,2
2326,29796,5
2327,79351,2
2328,88675,4
2329,27955,1
2330,91684,1
2331,84201,1
2332,52152,9
2333,33650,5
2334,82202,4
2335,65758,0
2336,36878,4
2337,91146,5
2338,52953,1
2339,24549,8
2340,38155,3
2341,90283,1
2342,97205,2
2343,63310,8
2344,22983,8
2345,81935,6
2346,41827,8
2347,80052,8
2348,61596,0
2349,59165,5
2350,54249,2
2351,71574,5
2352,72498,5
2353,49437,5
2354,95255,5
2355,61004,5
2356,69382,5
2357,90752,1
2358,61380,5
2359,81758,4
2360,94563,7
2361,27895,5
2362,67514,5
2363,75497,0
2364,79150,4
2365,48773,1
2366,20410,1
2367,36243,2
2368,31565,5
2369,37937,1
2370,92286,1
2371,54810,9
2372,32371,0
2373,30542,5
2374,82256,9
2375,58536,5
2376,95370,1
2377,57976,5
2378,25738,5
2379,36534,8
2380,90785,1
2381,46144,5
2382,77402,1
2383,58470,4
2384,40697,2
2385,36513,4
2386,39336,2
2387,27551,4
2388,42881,1
2389,44919,5
2390,47380,5
2391,21339,1
2392,56806,7
2393,66442,5
2394,67307,5
2395,75300,0
2396,63626,1
2397,22134,5
2398,23487,0
2399,39515,8
2400,23550,2
2401,92660,1
2402,90451,5
2403,95368,2
2404,66654,5
2405,75848,5
2406,27103,1
2407,99464,5
2408,23809,5
2409,55218,8
2410,50688,8
2411,67911,9
2412,84391,5
2413,72101,2
2414,24294,1
2415,21366,0
2416,73584,1
2417,67817,6
2418,61391,7
2419,24998,4
2420,41931,0
2421,82044,2
2422,48791,1
2423,28905,5
2424,70689,5
2425,33784,0
2426,94676,8
2427,41621,5
2428,25242,5
2429,59381,6
2430,32873,9
2431,54860,5
2432,94960,2
2433,47031,1
2434,75919,4
2435,91176,1
2436,51443,1
2437,38152,5
2438,26854,4
2439,39262,0
2440,55958,1
2441,30323,1
2442,50976,0
2443,59029,5
2444,50644,0
2445,91743,1
2446,37591,9
2447,51895,7
2448,53135,1
2449,24008,9
2450,49074,1
2451,85755,2
2452,80831,8
2453,30047,1
2454,59244,5
2455,41649,5
2456,68633,9
2457,94158,5
2458,20126,4
2459,67170,1
2460,78112,1
2461,86649,4
2462,72694,5
2463,87325,8
2464,37072,8
2465,81641,8
2466,38799,5
2467,80987,0
2468,52080,5
2469,26080,1
2470,40757,5
2471,67510,1
2472,40628,8
2473,91184,2
2474,96845,1
2475,54455,5
2476,87979,1
2477,92762,1
2478,51152,8
2479,68642,1
2480,24984,1
2481,55185,6
2482,92440,5
2483,40549,1
2484,97987,1
2485,70484,5
2486,78516,5
2487,26246,1
2488,89930,6
2489,45661,1
2490,28402,4
2491,90793,5
2492,50316,1
2493,86009,5
2494,92127,6
2495,43831,5
2496,69393,0
2497,83479,9
2498,20896,1
2499,71824,8
2500,67239,8
2501,83064,1
2502,86080,5
2503,87136,5
2504,90868,0
2505,40489,8
2506,97068,8
2507,47202,5
2508,34571,1
2509,36422,5
2510,21578,5
2511,67526,5
2512,50755,8
2513,37276,6
2514,34847,5
2515,70315,1
2516,98387,5
2517,59687,4
2518,97128,5
2519,96319,5
2520,22632,1
2521,37537,0
2522,62950,2
2523,54702,0
2524,55495,5
2525,75922,4
2526,60760,5
2527,65255,5
2528,80612,5
2529,92320,5
2530,24711,5
2531,56576,5
2532,54291,4
2533,71056,1
2534,67531,5
2535,46393,4
2536,76192,8
2537,80016,7
2538,41881,1
2539,99455,1
2540,81555,5
2541,24163,5
2542,34607,0
2543,86562,7
2544,93826,5
2545,94120,1
2546,67217,1
2547,28309,4
2548,43355,1
2549,55041,6
2550,34559,2
2551,71748,1
2552,25452,2
2553,85199,0
2554,95735,0
2555,82697,4
2556,90667,5
2557,20064,5
2558,82766,9
2559,27238,5
2560,91220,5
2561,77500,2
2562,35055,1
2563,32434,8
2564,74153,0
2565,32563,5
2566,44859,5
2567,73766,9
2568,66165,1
2569,90666,5
2570,92229,0
2571,54738,8
2572,92641,5
2573,77329,5
2574,39983,1
2575,34130,4
2576,92596,0
2577,75002,5
2578,85518,1
2579,32645,7
2580,27169,1
2581,49904,5
2582,69191,9
2583,26621,1
2584,58554,4
2585,34210,8
2586,20936,5
2587,82289,5
2588,23423,1
2589,78036,4
2590,73631,5
2591,49187,5
2592,86810,4
2593,35232,1
2594,85804,1
2595,67523,5
2596,88305,5
2597,84695,6
2598,66782,5
2599,70279,5
2600,88931,7
2601,63748,2
2602,34325,5
2603,39378,2
2604,23298,2
2605,40323,9
2606,34702,8
2607,93512,8
2608,45939,7
2609,86657,9
2610,84447,5
2611,74793,0
2612,97095,4
2613,69051,1
2614,53253,1
2615,77933,4
2616,80637,8
2617,30972,8
2618,47906,1
2619,75046,1
2620,52185,5
2621,51181,8
2622,33983,5
2623,42251,5
2624,68060,1
2625,71878,4
2626,24441,7
2627,83528,5
2628,83505,8
2629,31053,0
2630,82026,1
2631,26801,1
2632,63444,2
2633,62586,1
2634,58825,5
2635,41665,4
2636,90145,5
2637,25397,5
2638,92538,5
2639,96872,0
2640,87628,2
2641,67957,1
2642,44546,6
2643,88291,5
2644,76667,7
2645,40727,5
2646,39488,0
2647,50175,4
2648,23900,4
2649,27744,5
2650,89286,9
2651,65375,8
2652,33575,9
2653,38868,5
2654,23299,5
2655,85866,5
2656,34465,5
2657,83597,8
2658,61158,9
2659,66068,8
2660,46824,2
2661,63079,2
2662,80900,5
2663,35193,0
2664,70641,1
2665,30049,5
2666,22238,5
2667,54207,2
2668,73834,5
2669,30297,5
2670,56602,1
2671,65830,5
2672,91856,2
2673,25330,2
2674,56741,4
2675,38430,9
2676,63007,1
2677,53205,8
2678,90288,2
2679,56516,8
2680,34264,1
2681,96348,0
2682,38189,5
2683,75843,1
2684,58327,0
2685,45951,4
2686,41269,1
2687,49587,5
2688,84402,1
2689,44684,2
2690,93882,1
2691,62452,5
2692,40856,6
2693,49970,5
2694,99843,1
2695,41740,5
2696,81549,4
2697,98955,1
2698,39402,1
2699,45322,1
2700,86961,5
2701,59830,2
2702,81044,5
2703,83779,4
2704,46556,0
2705,58486,1
2706,27131,5
2707,67073,1
2708,76481,9
2709,50582,1
2710,20320,0
2711,69666,5
2712,27034,1
2713,53411,5
2714,53182,5
2715,91433,1
2716,64384,5
2717,92387,2
2718,66221,1
2719,54568,1
2720,39704,1
2721,97853,1
2722,80677,2
2723,78606,4
2724,46977,5
2725,62490,5
2726,82146,9
2727,65636,5
2728,29734,3
2729,88451,5
2730,61909,4
2731,40386,5
2732,23148,4
2733,33253,0
2734,27074,8
2735,91678,5
2736,29079,5
2737,86204,7
2738,57602,5
2739,67304,5
2740,74873,2
2741,92130,8
2742,20451,8
2743,49539,2
2744,22690,5
2745,49292,5
2746,32676,5
2747,26202,4
2748,68844,1
2749,34360,2
2750,55758,5
2751,28677,5
2752,38431,1
2753,30646,5
2754,63737,5
2755,43040,5
2756,46735,1
2757,21248,2
2758,50938,5
2759,52355,5
2760,82606,5
2761,61046,0
2762,85549,9
2763,53836,0
2764,81998,1
2765,54834,4
2766,84116,4
2767,97564,5
2768,97652,5
2769,68153,1
2770,87507,1
2771,65678,9
2772,53714,5
2773,88162,4
2774,97927,8
2775,40618,5
2776,67798,1
2777,50684,4
2778,54378,1
2779,33732,4
2780,94970,0
2781,36784,2
2782,42117,8
2783,55733,5
2784,60879,1
2785,39263,1
2786,23288,5
2787,28935,0
2788,47777,1
2789,36625,6
2790,57739,5
2791,88070,1
2792,37277,5
2793,40421,1
2794,93313,8
2795,30562,1
2796,56702,9
2797,80457,7
2798,79630,5
2799,99553,2
2800,35757,2
2801,80686,5
2802,27998,5
2803,87406,5
2804,40423,1
2805,35784,1
2806,34742,4
2807,47335,4
2808,43359,0
2809,69043,7
2810,52205,5
2811,27425,2
2812,73011,1
2813,35460,0
2814,77520,5
2815,27648,1
2816,78820,5
2817,92724,8
2818,36948,4
2819,92088,5
2820,65378,5
2821,89046,9
2822,72975,5
2823,46667,7
2824,81606,1
2825,60542,5
2826,21660,8
2827,27268,4
2828,60060,0
2829,49704,5
2830,82008,5
2831,46182,1
2832,52668,0
2833,41584,5
2834,27618,7
2835,46969,1
2836,28972,5
2837,73555,4
2838,46236,5
2839,56783,1
2840,31681,5
2841,58109,8
2842,33503,8
2843,25292,5
2844,79809,9
2845,25180,5
2846,46212,5
2847,41888,5
2848,39843,5
2849,99497,4
2850,42716,4
2851,27881,5
2852,92357,9
2853,44415,5
2854,32223,5
2855,79842,5
2856,90644,5
2857,55300,1
2858,68278,0
2859,72719,1
2860,52941,7
2861,89266,2
2862,76512,5
2863,71712,7
2864,57463,1
2865,57134,8
2866,59987,8
2867,67389,2
2868,74064,5
2869,59867,1
2870,63794,0
2871,66684,5
2872,38125,1
2873,81599,4
2874,25058,1
2875,41573,6
2876,60716,0
2877,98182,0
2878,43688,1
2879,88390,8
2880,25415,4
2881,27082,0
2882,70103,5
2883,64837,4
2884,54274,2
2885,95146,0
2886,38753,8
2887,90335,5
2888,68914,4
2889,72310,2
2890,56507,5
2891,46460,1
2892,92739,5
2893,38264,5
2894,81603,8
2895,69743,0
2896,47465,5
2897,30115,1
2898,79126,4
2899,34473,1
2900,66058,1
2901,90757,1
2902,21605,5
2903,72667,0
2904,42994,1
2905,32986,5
2906,79272,1
2907,60477,5
2908,52614,2
2909,84165,4
2910,51587,2
2911,40084,8
2912,68301,4
2913,26360,5
2914,78630,5
2915,96206,1
2916,96145,2
2917,39552,4
2918,92934,2
2919,20526,0
2920,83516,5
2921,70451,1
2922,50049,2
2923,53520,0
2924,43361,8
2925,61872,8
2926,91606,5
2927,94939,5
2928,65022,0
2929,44718,7
2930,46880,4
2931,23799,1
2932,43258,5
2933,47842,5
2934,61666,0
2935,49416,4
2936,97419,2
2937,97308,4
2938,44846,8
2939,57823,1
2940,66157,4
2941,42600,9
2942,75393,5
2943,20358,5
2944,99079,1
2945,99919,9
2946,36579,1
2947,25580,1
2948,27466,6
2949,77093,9
2950,71463,0
2951,93397,5
2952,77582,9
2953,44075,0
2954,60698,5
2955,45863,2
2956,36945,1
2957,36880,6
2958,92058,2
2959,36293,0
2960,27477,0
2961,81053,4
2962,49089,1
2963,82827,5
2964,71251,6
2965,55190,0
2966,91366,5
2967,69589,7
2968,29032,5
2969,57433,5
2970,65965,2
2971,71117,0
2972,22658,5
2973,32822,2
2974,53687,0
2975,64002,8
2976,43112,1
2977,68542,7
2978,77067,1
2979,31329,1
2980,23032,5
2981,26857,5
2982,93622,5
2983,89069,8
2984,38629,4
2985,40686,1
2986,71196,5
2987,52984,5
2988,63274,5
2989,49331,2
2990,57741,5
2991,64848,0
2992,21367,4
2993,42623,5
2994,78772,2
2995,72234,1
2996,45781,5
2997,41329,0
2998,55626,2
2999,78543,1
3000,34484,1
3001,23490,0
3002,42432,1
3003,24872,0
3004,61239,2
3005,35450,8
3006,73929,5
3007,67265,5
3008,52898,1
3009,25855,5
3010,76123,5
3011,26962,0
3012,85414,1
3013,54447,5
3014,85590,6
3015,56248,0
3016,82917,8
3017,41706,2
3018,63351,5
3019,65436,1
3020,50713,1
3021,21991,4
3022,30046,9
3023,40377,8
3024,23371,9
3025,34268,5
3026,65512,9
3027,93345,4
3028,48243,5
3029,99182,5
3030,69868,1
3031,81139,5
3032,52428,9
3033,37557,5
3034,46195,5
3035,82806,6
3036,68721,1
3037,21846,5
3038,90552,8
3039,80774,0
3040,65855,5
3041,30496,1
3042,25390,5
3043,75362,5
3044,67148,1
3045,85125,5
3046,46816,5
3047,70531,8
3048,79293,5
3049,87326,5
3050,23160,6
3051,64874,4
3052,69996,2
3053,65041,8
3054,82654,1
3055,38895,9
3056,99634,2
3057,61782,1
3058,37101,5
3059,59399,2
3060,34422,9
3061,71529,5
3062,27515,1
3063,20535,7
3064,40381,5
3065,95472,2
3066,72347,5
3067,88197,1
3068,35868,2
3069,95576,5
3070,61829,2
3071,24463,5
3072,48208,5
3073,43215,5
3074,73004,5
3075,55357,1
3076,96384,8
3077,62893,5
3078,28244,5
3079,42910,1
3080,81356,4
3081,91700,5
3082,37299,5
3083,61999,2
3084,54433,5
3085,93280,5
3086,40704,5
3087,30292,1
3088,97070,1
3089,81789,5
3090,78297,5
3091,79717,5
3092,64219,5
3093,99063,1
3094,78873,5
3095,33933,0
3096,24520,0
3097,68103,4
3098,82604,1
3099,24656,8
3100,89083,4
3101,56271,1
3102,33662,1
3103,89603,6
3104,66754,1
3105,27159,8
3106,34238,6
3107,49205,1
3108,24937,4
3109,64958,2
3110,23431,2
3111,85075,2
3112,62108,1
3113,39757,1
3114,45968,5
3115,87001,0
3116,23626,5
3117,71239,2
3118,36288,2
3119,99694,0
3120,53279,2
3121,79812,9
3122,96631,1
3123,67829,0
3124,55793,5
3125,52684,4
3126,63434,1
3127,80183,5
3128,78567,5
3129,82073,9
3130,76219,5
3131,28869,1
3132,29620,2
3133,20742,4
3134,74652,5
3135,55730,2
3136,72729,1
3137,44201,5
3138,72690,3
3139,47235,2
3140,80936,5
3141,42591,2
3142,78926,1
3143,68018,5
3144,86669,6
3145,59981,1
3146,21349,2
3147,31901,5
3148,37671,4
3149,64681,1
3150,49425,4
3151,77369,5
3152,49916,2
3153,54517,1
3154,79991,1
3155,38377,1
3156,32557,8
3157,67245,8
3158,65290,8
3159,86117,1
3160,21646,9
3161,42824,0
3162,52249,4
3163,47799,1
3164,48643,4
3165,47486,1
3166,85608,0
3167,50320,0
3168,83340,2
3169,82090,9
3170,29815,1
3171,51319,2
3172,21791,5
3173,60149,1
3174,81144,5
3175,50225,4
3176,96234,0
3177,62777,1
3178,39210,5
3179,97446,4
3180,38113,7
3181,87627,0
3182,49008,1
3183,43804,1
3184,68462,5
3185,35251,4
3186,30062,5
3187,69148,1
3188,27221,5
3189,59847,0
3190,60524,5
3191,93324,8
3192,66430,8
3193,29147,0
3194,29470,1
3195,38109,5
3196,71364,5
3197,94104,4
3198,22810,0
3199,38423,5
3200,58043,5
3201,65136,1
3202,56300,9
3203,84757,5
3204,66999,5
3205,27578,5
3206,94932,0
3207,84454,4
3208,85917,5
3209,88689,2
3210,80023,1
3211,34537,1
3212,95963,1
3213,51612,9
3214,54381,9
3215,27145,6
3216,21826,2
3217,47137,5
3218,59647,4
3219,20233,5
3220,34285,4
3221,91230,5
3222,33227,5
3223,83930,5
3224,20616,9
3225,96846,2
3226,28810,6
3227,48289,2
3228,56227,1
3229,97778,3
3230,23109,5
3231,22139,5
3232,83501,1
3233,26732,9
3234,37798,2
3235,33057,8
3236,67811,1
3237,85487,5
3238,31118,5
3239,61176,1
3240,92825,2
3241,93713,5
3242,75509,5
3243,42294,5
3244,60875,4
3245,64601,2
3246,31836,1
3247,92468,5
3248,56640,1
3249,71749,5
3250,84945,5
3251,96528,5
3252,64110,5
3253,65985,4
3254,83093,1
3255,77948,1
3256,74738,5
3257,43354,4
3258,72724,8
3259,99607,2
3260,51274,5
3261,21095,5
3262,37084,0
3263,73593,2
3264,37355,5
3265,85587,5
3266,94489,1
3267,48518,1
3268,91933,2
3269,91335,1
3270,34296,0
3271,55353,1
3272,59524,1
3273,57156,1
3274,34079,0
3275,50003,7
3276,30418,5
3277,63099,1
3278,43076,1
3279,46840,5
3280,75252,5
3281,44618,1
3282,23068,5
3283,72692,8
3284,67404,4
3285,26994,1
3286,20378,5
3287,35108,1
3288,39019,9
3289,81628,5
3290,42588,5
3291,85885,0
3292,39009,5
3293,25994,5
3294,29661,8
3295,59200,5
3296,82693,2
3297,31765,5
3298,63467,2
3299,79610,2
3300,69113,5
3301,75670,1
3302,81760,8
3303,21135,2
3304,56323,1
3305,70269,1
3306,48820,1
3307,79364,5
3308,38470,0
3309,37458,1
3310,83543,5
3311,41033,1
3312,84086,6
3313,33366,1
3314,57502,5
3315,28131,2
3316,71725,1
3317,74027,5
3318,40972,2
3319,59007,4
3320,60905,1
3321,75144,5
3322,84422,4
3323,96886,5
3324,34953,5
3325,46285,1
3326,92946,1
3327,49857,8
3328,77852,1
3329,98842,4
3330,88875,1
3331,77986,5
3332,42024,5
3333,65285,5
3334,60104,1
3335,63183,8
3336,53111,0
3337,45055,5
3338,39520,1
3339,93670,6
3340,83939,5
3341,54270,4
3342,83062,5
3343,78179,5
3344,99053,9
3345,25120,4
3346,91429,5
3347,83066,0
3348,56208,4
3349,72794,1
3350,21057,0
3351,47958,1
3352,26197,5
3353,44868,1
3354,72687,9
3355,76024,1
3356,59251,5
3357,66431,9
3358,60127,1
3359,36185,2
3360,69612,8
3361,28242,5
3362,92560,1
3363,42284,4
3364,99397,4
3365,26853,8
3366,93171,0
3367,73133,1
3368,54412,3
3369,90979,0
3370,81006,1
3371,55293,7
3372,67218,2
3373,30569,5
3374,31087,9
3375,66369,4
3376,71308,0
3377,92484,8
3378,99473,4
3379,32270,8
3380,91103,8
3381,34644,2
3382,83713,8
3383,77666,0
3384,20757,4
3385,31585,7
3386,71150,6
3387,30781,8
3388,97238,5
3389,41203,5
3390,27953,1
3391,70093,1
3392,26943,1
3393,82263,5
3394,56395,0
3395,98572,1
3396,88203,1
3397,68180,5
3398,93420,5
3399,29662,5
3400,85857,8
3401,61306,1
3402,75073,8
3403,46365,1
3404,39151,5
3405,23166,1
3406,23595,5
3407,28502,1
3408,51036,2
3409,51939,1
3410,68579,4
3411,62456,2
3412,67230,5
3413,39880,7
3414,92011,7
3415,47721,0
3416,23368,1
3417,51565,5
3418,64242,6
3419,28386,8
3420,24269,1
3421,88340,5
3422,31919,5
3423,23045,1
3424,90684,7
3425,22481,2
3426,56978,5
3427,74307,6
3428,98575,5
3429,23359,3
3430,43212,1
3431,71921,5
3432,69038,5
3433,48381,4
3434,79029,5
3435,34085,7
3436,40240,5
3437,20611,5
3438,54804,5
3439,94303,9
3440,93026,5
3441,96746,1
3442,45543,4
3443,57529,5
3444,95243,0
3445,20684,2
3446,57662,1
3447,58315,5
3448,20886,9
3449,62096,6
3450,68338,8
3451,94779,5
3452,35083,5
3453,58600,0
3454,96036,8
3455,68674,3
3456,89021,2
3457,44655,4
3458,74737,5
3459,49441,8
3460,21461,0
3461,33961,1
3462,57948,0
3463,61092,5
3464,56605,6
3465,21718,1
3466,79883,4
3467,59895,1
3468,64066,4
3469,28884,8
3470,98377,1
3471,96489,5
3472,72446,1
3473,35483,4
3474,76170,4
3475,36234,4
3476,67856,7
3477,33763,5
3478,95044,4
3479,64898,5
3480,38280,0
3481,25099,9
3482,64699,5
3483,86775,5
3484,54425,5
3485,40890,1
3486,44170,8
3487,97549,8
3488,78226,2
3489,34718,1
3490,80145,6
3491,20016,5
3492,45759,6
3493,92394,1
3494,44435,5
3495,63029,8
3496,20052,5
3497,69885,2
3498,42811,7
3499,53867,5
3500,27060,2
3501,37236,5
3502,48322,5
3503,25168,8
3504,21825,2
3505,49376,1
3506,65245,5
3507,60293,2
3508,32007,8
3509,64132,4
3510,33701,7
3511,94548,5
3512,50485,6
3513,69405,5
3514,81304,1
3515,30773,0
3516,89584,1
3517,59550,1
3518,84257,1
3519,71865,8
3520,80926,3
3521,84171,5
3522,54584,5
3523,74625,1
3524,30052,5
3525,51276,1
3526,46524,2
3527,74929,5
3528,83661,0
3529,32464,1
3530,96045,5
3531,43004,5
3532,97972,0
3533,73661,4
3534,58079,0
3535,30086,1
3536,83976,5
3537,73032,4
3538,42646,4
3539,54031,9
3540,31334,4
3541,91015,8
3542,54979,5
3543,21331,1
3544,26992,1
3545,99430,1
3546,39142,5
3547,60584,5
3548,94347,5
3549,63074,5
3550,90549,8
3551,38197,1
3552,36431,0
3553,72467,1
3554,56840,0
3555,65421,8
3556,47878,8
3557,84252,5
3558,49220,5
3559,91438,2
3560,41027,1
3561,97060,5
3562,44833,6
3563,77660,5
3564,56830,1
3565,77888,8
3566,66875,5
3567,38559,1
3568,86085,2
3569,99703,1
3570,55362,9
3571,36970,8
3572,61510,5
3573,39617,5
3574,79631,1
3575,76841,4
3576,77887,2
3577,65975,5
3578,45545,5
3579,23556,5
3580,39570,0
3581,76636,4
3582,23008,5
3583,63670,1
3584,79431,1
3585,47738,8
3586,21599,8
3587,70149,8
3588,81743,8
3589,50134,5
3590,58877,0
3591,75681,6
3592,52291,6
3593,60890,0
3594,96863,1
3595,87139,1
3596,48822,5
3597,45062,5
3598,68925,5
3599,28894,5
3600,60308,1
3601,37452,5
3602,74129,2
3603,87891,1
3604,59335,5
3605,65262,5
3606,42511,0
3607,69535,1
3608,77855,5
3609,79722,2
3610,49762,5
3611,83122,2
3612,46235,1
3613,65054,2
3614,77482,5
3615,45197,0
3616,88607,1
3617,21486,7
3618,54367,1
3619,49213,5
3620,44279,5
3621,42759,5
